32,6,767.5,135.0,192.5,120.19999999999999,1,1,1.0
33,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
33,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
33,4,211.49,59.21,156.89,69.75,1,1,1.0
33,5,343.87,341.37,419.33000000000004,198.63,1,1,1.0
33,6,728.05,126.91,231.95000000000005,120.20000000000002,1,1,1.0
34,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
34,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
34,4,190.25,58.2,152.86,69.75,1,1,1.0
34,5,400.49,361.59,463.80999999999995,178.41000000000003,1,1,1.0
34,6,686.6,116.8,260.29999999999995,117.17,1,1,1.0
34,7,927.26,31.82,32.74000000000001,49.54,1,1,1.0
35,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
35,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
35,4,185.23,55.16,143.72,65.74000000000001,1,1,1.0
35,5,466.2,396.98,463.81,143.01999999999998,1,1,1.0
35,6,647.2,114.8,248.0999999999999,107.00000000000001,1,1,1.0
35,7,912.1,31.82,47.89999999999998,49.54,1,1,1.0
36,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
36,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
36,4,168.0,52.13,134.67000000000002,62.669999999999995,1,1,1.0
36,5,532.93,418.21,421.0,121.79000000000002,1,1,1.0
36,6,610.8,107.72,236.0,103.97999999999999,1,1,1.0
36,7,894.9,11.6,65.10000000000002,69.76,1,1,1.0
37,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
37,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
37,4,154.9,50.11,129.57000000000002,62.69,1,1,1.0
37,5,617.85,443.48,342.15,96.51999999999998,1,1,1.0
37,6,573.4,97.61,235.99,103.98,1,1,1.0
37,7,878.72,12.61,73.17999999999995,69.76,1,1,1.0
38,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
38,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
38,4,140.75,46.06,129.56,62.7,1,1,1.0
38,5,730.07,475.83,229.92999999999995,63.160000000000025,1,1,1.0
38,6,531.95,88.51,235.99,103.98,1,1,1.0
38,7,862.55,8.57,73.17000000000007,69.75999999999999,1,1,1.0
39,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
39,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
39,4,123.56,45.05,129.57,62.7,1,1,1.0
39,5,833.2,515.26,126.79999999999995,24.74000000000001,1,1,1.0
39,6,507.68,87.5,217.71999999999997,92.9,1,1,1.0
39,7,846.37,8.57,73.17999999999995,69.75999999999999,1,1,1.0
40,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
40,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
40,4,111.43,43.03,129.56,62.69,1,1,1.0
40,6,477.35,80.43,209.64999999999998,93.87,1,1,1.0
40,7,829.19,3.51,73.16999999999996,69.75999999999999,1,1,1.0
41,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
41,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
41,4,100.18,42.28,121.32,58.22,1,1,1.0
41,6,447.65,77.14,204.35000000000002,89.36,1,1,1.0
41,7,814.4,2.17,73.17000000000007,69.76,1,1,1.0
42,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
42,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
42,4,85.93,37.78,119.07,58.22,1,1,1.0
42,6,421.4,71.14,190.80000000000007,88.55999999999999,1,1,1.0
42,7,795.65,0.0,73.17000000000007,69.68,1,1,1.0
43,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
43,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
43,4,73.88,35.77,119.07,58.21999999999999,1,1,1.0
43,6,389.27,64.11,190.80000000000007,88.55999999999999,1,1,1.0
43,7,782.59,0.0,73.17999999999995,69.68,1,1,1.0
44,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
44,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
44,4,56.8,36.78,119.08,58.22,1,1,1.0
44,6,365.17,66.12,190.8,88.56,1,1,1.0
44,7,764.52,0.0,73.17000000000007,68.67,1,1,1.0
45,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
45,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
45,4,51.78,35.77,111.02000000000001,57.23,1,1,1.0
45,6,346.09,63.11,170.70999999999998,88.58999999999999,1,1,1.0
45,7,753.47,1.0,66.13,55.6,1,1,1.0
46,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
46,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
46,4,40.74,31.76,111.00999999999999,57.22,1,1,1.0
46,6,320.98,57.08,170.71999999999997,88.60000000000001,1,1,1.0
46,7,739.41,2.01,66.13,55.59,1,1,1.0
47,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
47,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
47,4,31.7,30.75,106.99999999999999,55.25,1,1,1.0
47,6,301.9,55.08,163.70000000000005,76.52,1,1,1.0
47,7,745.4,2.01,45.10000000000002,50.59,1,1,1.0
48,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
48,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
48,4,18.65,30.75,107.0,55.25,1,1,1.0
48,6,280.8,54.07,155.7,74.53,1,1,1.0
48,7,745.4,2.01,29.0,50.59,1,1,1.0
49,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
49,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
49,4,13.62,27.74,96.97999999999999,52.25,1,1,1.0
49,6,261.72,53.07,148.67999999999995,68.53,1,1,1.0
49,7,708.2,2.01,52.09999999999991,50.59,1,1,1.0
50,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
50,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
50,4,0.57,27.74,96.98,52.25,1,1,1.0
50,6,241.64,51.06,148.68,68.53,1,1,1.0
50,7,698.16,0.0,34.04000000000008,42.6,1,1,1.0
51,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
51,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
51,4,0.57,27.74,88.93,44.260000000000005,1,1,1.0
51,6,224.59,50.05,141.63000000000002,65.56,1,1,1.0
51,7,698.16,0.0,29.040000000000077,41.6,1,1,1.0
52,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
52,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
52,4,0.0,20.7,82.47,50.3,1,1,1.0
52,6,208.5,41.02,133.62,64.57999999999998,1,1,1.0
52,7,698.16,0.0,19.040000000000077,41.6,1,1,1.0
53,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
53,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
53,4,0.0,16.68,68.41,50.300000000000004,1,1,1.0
53,6,196.4,41.02,125.62999999999997,63.57999999999999,1,1,1.0
53,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
54,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
54,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
54,4,0.0,16.68,60.4,50.300000000000004,1,1,1.0
54,6,179.33,40.01,125.62999999999997,63.589999999999996,1,1,1.0
54,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
55,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
55,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
55,4,0.0,16.68,52.4,50.300000000000004,1,1,1.0
55,6,163.26,39.01,125.63999999999999,63.580000000000005,1,1,1.0
55,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
56,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
56,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
56,4,0.0,16.68,41.35,50.300000000000004,1,1,1.0
56,6,147.2,38.0,125.63,63.59,1,1,1.0
56,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
57,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
57,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
57,4,0.0,12.67,34.33,50.29,1,1,1.0
57,6,138.16,38.0,116.64000000000001,63.59,1,1,1.0
57,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
58,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
58,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
58,4,0.0,16.7,25.29,46.260000000000005,1,1,1.0
58,6,121.09,34.99,116.63999999999999,63.589999999999996,1,1,1.0
58,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
59,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
59,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
59,4,0.0,16.7,18.26,46.260000000000005,1,1,1.0
59,6,106.03,33.99,116.63999999999999,63.57999999999999,1,1,1.0
59,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
60,2,312.57,0.0,400.35999999999996,115.73,1,1,1.0
60,3,92.18,0.0,227.46999999999997,64.17,1,1,1.0
60,4,0.0,16.7,7.21,46.260000000000005,1,1,1.0
60,6,96.99,29.97,108.61,63.58,1,1,1.0
60,7,698.16,0.0,19.040000000000077,41.6,1,1,0.0
